date,review,rating,isEdited,title,userName,developerResponse,,,,,,,,,,,1,too many ads!!,NeganHere,9/23/2023 4:58,"{'id': 39105551, 'body': 'Hi,\nThank you for your review.\nWe are sorry to hear that you are unable to use the App at this time. Please, reach out to our support team with the details of the issue at support.galleryvaultios@zipoapps.com  for further assistance.\nThank you!', 'modified': '2023-09-24T19:37:28Z'}",I tried opening the app and it goes to a blank page. It‚??s not opening. Can you assist,3,App not working,Nicksnamesssss,6/14/2021 23:03,So far so good one of the best,AdunNas,Rating,developerResponce
11-Jul-23,"Most useless gallery application. Basic operations of cut and paste are
                            missing. Can not move to desired directory.",1,,,Dr.SAAIE KB,,,,,,,,,,,,,,,,,,,,,,,,,
8-May-23,"If you're looking for a good app to store your photos, this is the gallery
                            photo. It's user-friendly and has amazing features.",5,,,Bad Ass,,,,,,,,,,,,,,,,,,,,,,,,,
7-Nov-23,"Great app that gets the job done. There are occasional ads that appear, but
                            you get a great amount of value for free.",4,,,Israel Ajerutis,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-23,"Samsung Galaxy S23 Ultra & Android 13 built in much better so don't
                            bother using. The biggest problem is security with evil America ??∫??∏ spying on everyone! I
                            don't want them stealing pics of my 5 & 1 year old Nephews and I just don't know if this
                            is a Yank-ee app or not. Who would of thought that the biggest threat to freedom would not
                            be commy Russia but would be evil America. Stuff you America we are not your country, so
                            stop spying on us or else we go to war! ?•∂?•∂?•∂?•∂?•∂ I paid for it.",2,,,RUPERT,,,,,,,,,,,,,,,,,,,,,,,,,
27-Oct-23,"Application is very good..but here is a problem.. when any photo or video
                            delete.. It deleting permanently... No RECYCLE BIN are showing...why??? It is big big
                            problem.. plz solve it",1,,,shweta mishra,,,,,,,,,,,,,,,,,,,,,,,,,
14-Aug-23,"It is really appriciated cause It's really helpful to hide our personal
                            photos and videos.. Thank you for this types of excellent app.",5,,,Jabed JB,,,,,,,,,,,,,,,,,,,,,,,,,
20-Sep-23,"""TERRIBLE""... When moving photos to a different folder you can only move one
                            photo at a time after watching ADS on every single transfer???",1,,,JESSE ‚??JBKOOL‚?ù B,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jul-23,"I love all the features of this app except that i can't zoom in the videos,
                            i hope there's a feature to zoom in videos.",3,,,Anthony Luayon,,,,,,,,,,,,,,,,,,,,,,,,,
2-Jul-23,"Can not open images or videos in external apps. Can not edit with external
                            apps. When editing images redirects you to another paid app.",1,,,k3mist,,,,,,,,,,,,,,,,,,,,,,,,,
10-May-21,"Its only 24hrs but i have managed to sort out my gallery to perfection
                            without any problems whatsoever...over 6k pics and vidz now sorted without advert pop ups.
                        ",4,,,Spancer Mazinge,,,,,,,,,,,,,,,,,,,,,,,,,
22-Nov-22,"Great app not much ads are running anytime. Easy to use and the extra
                            feature I liked about this app is it's dark theme facility. I love it ???",5,,,Sohail Mughal,,,,,,,,,,,,,,,,,,,,,,,,,
27-Aug-21,"Easy peasy summer breezy. Good job making an easy to use gallery that was
                            better than the one that came with my cheap phone.",5,,,Soupy Mack,,,,,,,,,,,,,,,,,,,,,,,,,
30-Jul-23,"When I buy a phone that time only I have installed a x gallery app just I
                            love this app but After flashing a phone I have lost my private folder photos in that I have
                            some documents and all now I want that photos now what can I do please help me to recover
                            that photos",3,,,Farhan Mehak,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jun-23,"Good quality for photos ,runs well without crashing . Simple easy to use
                            interface",5,,,Track Star88,,,,,,,,,,,,,,,,,,,,,,,,,
22-May-21,"The app is a perfect one so no one goes into your private docanocuments, pix
                            and videos if you don't want them to good job.",5,,,Raymond Inyang,,,,,,,,,,,,,,,,,,,,,,,,,
12-Jan-22,"Thank you ??? very much I just gave a complaint 2 minutes ago and you slove
                            it very quickly thanks ???thanks very much ?•≤??Å guys it is a very outstanding app install it
                            is is very good ??çapp for private photos ??∑ if you delete the app and if you go to private
                            and set password and add you email ID and g mail ID the all photos will be back and will be
                            savf in this app thanks once again",5,,,Ayaz Noob,,,,,,,,,,,,,,,,,,,,,,,,,
11-May-23,"pretty good app! it sometimes crashes when i delete alot of pics (5-7k pics)
                            but thats understandable... so its fine! :)",4,,,lam!,,,,,,,,,,,,,,,,,,,,,,,,,
4-Jun-22,"I am unable to see some pictures on normal size but when I zoom too close I
                            can see all hd textures but when I see on normal size it gets blurry so I want u to fix it
                        ",3,,,Answer Jamatia,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-23,"New photos aren't loading, If you recover photos from bin they delete
                            itself, very long loading, very buggy and laggy.",1,,,uipotenter,,,,,,,,,,,,,,,,,,,,,,,,,
29-Jul-21,"I have encrypted my all photo in this app but unfortunately my all photo are
                            lost there is no any option for recover your data..... I really feel very bad.... My all
                            memories are lost due to this app",1,,,Anjali Pandey,,,,,,,,,,,,,,,,,,,,,,,,,
27-Aug-22,"It was working good but now it is showing problems like whenever i open a
                            folder it does'nt shown its contents...just loading and loading",2,,,Syed Rizwan,,,,,,,,,,,,,,,,,,,,,,,,,
28-Jan-23,"DO NOT USE! This app moved all my photos and videos over and when I deleted
                            them out of the app it deleted every photo and video I had in my gallery!",1,,,Brooks Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
29-Sep-23,"No ability to rotate screen. Locked tablet in portrait mode without
                            permission. Unusable locked in portrait mode.",1,,,GT Haley,,,,,,,,,,,,,,,,,,,,,,,,,
3-May-23,"It was really great app,also it didn't give ads like other apps like ,
                            Inappropriate or anything else .I advised you to use this xGallery app ,if you want to
                            ......",5,,,Ayan Ali,,,,,,,,,,,,,,,,,,,,,,,,,
13-Jan-23,"I lost the pics in the private folder twice...few of them which I don't hv
                            another copy of..what kinda service is this..or is it my foolishness to beleive every app is
                            not fake..",1,,,Stanford Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
12-Sep-21,"Perfect tool and professional. I can't regret given 5 stars and if there's
                            additional 2 ??? ??? I would rate without look back. More effort",5,,,Joseph Damuos,,,,,,,,,,,,,,,,,,,,,,,,,
23-Sep-23,"Very poor app. I hate this app system. I have deleted sparm file of phone
                            memory but i have lost security file. Fu...k this kind of app progress.",1,,,Masum Ibn Musa,,,,,,,,,,,,,,,,,,,,,,,,,
8-Jul-23,"App got bug, all my recent screenshots didn't show up in album, same for new
                            videos I downloaded.",1,,,Izz Fzz,,,,,,,,,,,,,,,,,,,,,,,,,
10-Sep-22,"I have use last 6 month but my all photos deleted or not showing in lock
                            folder which is save approx 1000+ pics all are missing. Plz help needful.",1,,,Kunwar Shailendra Srivastava,,,,,,,,,,,,,,,,,,,,,,,,,
10-Mar-23,"Simple nice video pics gallery app with good categorizing of pictures. I
                            really like the way it is working.",5,,,Arvindra Singh,,,,,,,,,,,,,,,,,,,,,,,,,
19-Dec-20,"This worked well for a while. Then it just kept cutting off my images and
                            moving them to the bottom right corner of the screen.",3,,,Jonathan Small,,,,,,,,,,,,,,,,,,,,,,,,,
12-Mar-23,"This is my best gallery ever i'm totally impressed with it's performance. I
                            really like this photo video gallery app.",5,,,srijan devarakonda,,,,,,,,,,,,,,,,,,,,,,,,,
6-May-22,"Despite moving all my photos out of private folders before uninstalling this
                            dumpster fire, all my photos are gone. Don't install unless you want it to delete anything
                            you have saved",1,,,Jacob Dowdy,,,,,,,,,,,,,,,,,,,,,,,,,
20-Nov-23,"No photo gallery app better. Even video support is great and goes well.
                            Forget Google Photos and get a REAL photo/video app!",5,,,Abraham Uravic (GeoDON),,,,,,,,,,,,,,,,,,,,,,,,,
19-Mar-23,"Well, I haven't even used the app. So you know, it's forcing me to do this
                            review,on the first time I opened it. I know absolutely nothing about this app yet. But I
                            took the time researching for the most appealing app, for my needs,and here we are. Fifteen
                            minutes gone, and for nothing. Thanks for the app though. Can I see if it does what you say
                            it will!",5,,,Monty Ermel,,,,,,,,,,,,,,,,,,,,,,,,,
19-Jan-23,"I have a 64G memory card I use to keep my phones internal memory from
                            getting full. I regularly transfer my pics and vids to my memory card, but now your app
                            won't display any of my SanDisk 64G memory card data. WHY??????",2,,,Mark Conner,,,,,,,,,,,,,,,,,,,,,,,,,
